,CLUES ORIGEN,Municipio Origen,Estado Origen,CLUES DESTINO,Municipio Destino,Estado Destino,Distancia KM,Distancia M,Tiempo Horas-Min,Tiempo Seg
184,TCSSA016716,TEAPA,TABASCO,CSSSA017365,VILLAFLORES,CHIAPAS,364 km,363919,5 hours 29 mins,19742
185,TCSSA016716,TEAPA,TABASCO,CSSSA017370,PICHUCALCO,CHIAPAS,23.1 km,23133,26 mins,1565
186,TCSSA016716,TEAPA,TABASCO,CSSSA017382,PALENQUE,CHIAPAS,154 km,154459,2 hours 35 mins,9312
187,TCSSA016716,TEAPA,TABASCO,CSSSA017394,TAPACHULA,CHIAPAS,625 km,624903,8 hours 51 mins,31854
188,TCSSA016716,TEAPA,TABASCO,CSSSA017406,TONALÁ,CHIAPAS,403 km,402732,5 hours 44 mins,20664
189,TCSSA016716,TEAPA,TABASCO,CSSSA017411,OCOSINGO,CHIAPAS,231 km,230866,5 hours 9 mins,18511
190,TCSSA016733,TENOSIQUE,TABASCO,CSSSA017324,TUXTLA GUTIÉRREZ,CHIAPAS,460 km,459813,6 hours 52 mins,24690
191,TCSSA016733,TENOSIQUE,TABASCO,CSSSA017336,TUXTLA GUTIÉRREZ,CHIAPAS,467 km,467377,7 hours 5 mins,25492
192,TCSSA016733,TENOSIQUE,TABASCO,CSSSA017341,SAN CRISTÓBAL DE LAS CASAS,CHIAPAS,290 km,289524,6 hours 22 mins,22908
193,TCSSA016733,TENOSIQUE,TABASCO,CSSSA017353,COMITÁN DE DOMÍNGUEZ,CHIAPAS,296 km,295963,6 hours 39 mins,23932
194,TCSSA016733,TENOSIQUE,TABASCO,CSSSA017365,VILLAFLORES,CHIAPAS,525 km,524900,7 hours 50 mins,28197
195,TCSSA016733,TENOSIQUE,TABASCO,CSSSA017370,PICHUCALCO,CHIAPAS,253 km,253299,4 hours 7 mins,14830
196,TCSSA016733,TENOSIQUE,TABASCO,CSSSA017382,PALENQUE,CHIAPAS,100 km,100333,1 hour 58 mins,7072
197,TCSSA016733,TENOSIQUE,TABASCO,CSSSA017394,TAPACHULA,CHIAPAS,786 km,785883,11 hours 12 mins,40310
198,TCSSA016733,TENOSIQUE,TABASCO,CSSSA017406,TONALÁ,CHIAPAS,564 km,563712,8 hours 5 mins,29119
199,TCSSA016733,TENOSIQUE,TABASCO,CSSSA017411,OCOSINGO,CHIAPAS,198 km,197649,4 hours 15 mins,15306
